customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value
14269,295.73,1,123,2010-09-26 12:53:00,2010-09-26 12:53:00,18.48
14614,295.13,1,189,2010-11-18 13:04:00,2010-11-18 13:04:00,15.53
16252,295.09,1,158,2010-11-22 11:57:00,2010-11-22 11:57:00,14.05
16579,295.05,1,119,2010-10-10 11:58:00,2010-10-10 11:58:00,21.08
17057,294.74,1,129,2010-04-22 19:21:00,2010-04-22 19:21:00,5.89
17301,294.39,2,216,2010-03-25 13:16:00,2011-11-18 13:43:00,2.61
15060,294.25,4,257,2011-11-30 14:03:00,2011-12-01 13:47:00,2.56
17124,294.24,1,129,2011-06-07 14:02:00,2011-06-07 14:02:00,9.49
17927,294.0,1,108,2009-12-18 11:03:00,2009-12-18 11:03:00,29.4
15718,293.79,1,95,2010-06-17 16:20:00,2010-06-17 16:20:00,16.32
14192,293.74,1,218,2010-11-16 17:44:00,2010-11-16 17:44:00,20.98
15928,293.53,1,164,2010-02-21 15:16:00,2010-02-21 15:16:00,26.68
17710,293.5,1,158,2010-10-12 07:49:00,2010-10-12 07:49:00,14.68
16402,293.45,2,146,2010-12-05 13:42:00,2011-03-20 12:25:00,5.15
17441,293.35,1,245,2009-12-07 13:32:00,2009-12-07 13:32:00,13.97
17207,292.62,1,233,2010-02-25 19:08:00,2010-02-25 19:08:00,4.88
16721,292.47,1,172,2011-03-22 16:08:00,2011-03-22 16:08:00,7.9
16543,292.21,1,317,2010-04-27 11:38:00,2010-04-27 11:38:00,16.23
13739,292.2,2,76,2010-06-30 10:25:00,2011-11-21 13:35:00,48.7
14985,292.01,2,256,2010-12-16 19:51:00,2011-05-25 14:29:00,3.52
13449,291.88,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,15.36
17907,291.76,1,1046,2010-03-09 12:33:00,2010-03-09 12:33:00,22.44
17882,291.56,2,130,2010-11-25 14:35:00,2010-11-25 14:40:00,5.5
16615,291.5,1,211,2010-03-23 15:13:00,2010-03-23 15:13:00,15.34
18182,291.13,1,167,2010-09-02 14:25:00,2010-09-02 14:25:00,29.11
17551,290.34,1,142,2010-12-15 14:12:00,2010-12-15 14:12:00,7.44
15391,289.87,1,109,2010-05-04 15:04:00,2010-05-04 15:04:00,24.16
16897,289.78,2,73,2011-01-30 11:52:00,2011-02-13 15:02:00,7.83
13796,289.7,1,218,2010-07-28 14:45:00,2010-07-28 14:45:00,13.17
15962,289.48,1,228,2010-09-16 13:48:00,2010-09-16 13:48:00,5.26
15041,289.4,2,194,2010-09-21 13:16:00,2011-06-22 16:16:00,2.78
14162,289.36,2,142,2011-02-20 12:32:00,2011-06-19 11:36:00,11.57
15545,288.97,2,162,2010-12-03 17:28:00,2011-10-16 13:24:00,3.61
17501,288.6,2,160,2011-05-03 09:46:00,2011-05-03 09:47:00,16.03
16808,288.42,2,196,2011-03-10 19:05:00,2011-09-01 19:34:00,12.54
16432,287.4,1,276,2011-10-06 13:59:00,2011-10-06 13:59:00,35.92
17497,287.25,2,59,2010-04-08 08:01:00,2010-11-14 14:17:00,41.04
13508,287.05,2,180,2010-03-07 11:58:00,2011-04-10 11:58:00,10.25
14660,285.74,2,228,2011-08-31 10:40:00,2011-09-14 11:34:00,9.52
14402,285.6,1,240,2010-02-25 13:20:00,2010-02-25 13:20:00,35.7
17636,285.56,1,182,2011-11-20 14:40:00,2011-11-20 14:40:00,14.28
16890,285.41,3,243,2010-05-06 16:27:00,2010-08-20 11:23:00,15.02
13708,285.33,1,301,2011-03-13 13:46:00,2011-03-13 13:46:00,5.82
12487,285.3,1,174,2009-12-09 11:36:00,2009-12-09 11:36:00,142.65
16429,284.55,1,9,2011-08-25 13:54:00,2011-08-25 13:54:00,142.28
15445,284.5,2,118,2010-04-28 15:00:00,2011-03-20 15:06:00,20.32
17359,284.46,2,237,2010-03-01 14:48:00,2011-11-28 14:37:00,7.49
15354,284.4,3,3,2010-04-15 16:17:00,2010-04-15 16:24:00,94.8
13616,283.85,2,172,2010-01-17 14:56:00,2010-05-20 12:59:00,8.11
13121,283.73,1,252,2011-03-15 16:47:00,2011-03-15 16:47:00,5.67
15662,283.73,2,145,2009-12-01 13:49:00,2010-02-16 16:47:00,23.64
13909,282.85,2,301,2010-07-06 16:52:00,2010-10-12 17:22:00,7.44
15936,282.79,2,211,2010-08-29 11:42:00,2010-11-25 16:39:00,14.88
13511,282.76,1,60,2010-02-01 12:10:00,2010-02-01 12:10:00,56.55
12771,282.3,1,104,2010-08-11 11:51:00,2010-08-11 11:51:00,18.82
16557,281.85,2,111,2011-07-25 13:28:00,2011-11-15 14:04:00,25.62
13326,281.76,1,140,2010-10-03 16:00:00,2010-10-03 16:00:00,21.67
13679,281.26,3,102,2009-12-04 16:52:00,2010-08-03 12:13:00,5.63
18042,281.15,2,69,2010-06-16 10:53:00,2011-10-17 11:49:00,17.57
15772,280.88,1,110,2010-10-17 13:33:00,2010-10-17 13:33:00,17.56
12851,280.76,2,157,2010-08-19 15:13:00,2011-09-04 12:41:00,3.65
13080,280.73,4,193,2010-04-09 13:07:00,2011-06-13 14:59:00,14.78
14433,280.7,1,131,2010-08-31 12:35:00,2010-08-31 12:35:00,3.79
14242,280.55,2,123,2011-01-18 08:53:00,2011-04-19 11:46:00,17.53
13581,280.53,2,119,2010-10-21 16:30:00,2011-02-03 14:41:00,8.5
17247,280.09,1,105,2011-11-24 15:21:00,2011-11-24 15:21:00,5.19
15556,279.77,1,236,2011-11-15 16:08:00,2011-11-15 16:08:00,9.02
14183,278.34,2,60,2010-08-15 15:36:00,2010-10-24 14:45:00,8.19
14764,278.3,1,190,2011-10-24 11:54:00,2011-10-24 11:54:00,46.38
14303,277.94,2,218,2010-10-01 10:31:00,2010-10-28 15:37:00,12.63
15338,277.93,1,148,2010-01-31 14:25:00,2010-01-31 14:25:00,4.79
15355,277.05,2,45,2011-10-17 15:22:00,2011-11-10 13:44:00,19.79
13606,276.75,3,276,2011-02-01 11:42:00,2011-11-10 17:46:00,6.92
13272,276.56,2,96,2011-09-11 12:06:00,2011-11-08 14:00:00,18.44
12750,275.88,1,137,2011-08-03 09:13:00,2011-08-03 09:13:00,18.39
13399,275.4,3,120,2010-07-08 17:47:00,2010-09-01 13:59:00,18.36
16313,274.15,2,165,2011-10-21 09:04:00,2011-12-06 13:02:00,17.13
17072,273.35,1,212,2010-03-24 16:33:00,2010-03-24 16:33:00,13.02
12789,273.35,3,36,2010-01-15 12:06:00,2011-10-05 13:34:00,34.17
13307,273.34,3,140,2010-04-26 13:28:00,2011-08-11 17:14:00,18.22
17355,273.31,1,249,2010-11-18 13:18:00,2010-11-18 13:18:00,8.28
13861,273.26,2,225,2010-06-27 11:37:00,2010-10-06 14:20:00,13.01
17498,272.22,1,394,2011-09-25 12:25:00,2011-09-25 12:25:00,16.01
13917,272.04,2,228,2011-06-01 12:46:00,2011-10-21 09:56:00,15.11
14816,271.85,1,5,2011-05-26 13:16:00,2011-05-26 13:16:00,67.96
17292,271.75,2,131,2010-05-09 14:52:00,2010-08-24 17:14:00,18.12
14436,271.7,2,297,2010-06-04 11:32:00,2011-09-02 10:13:00,24.7
13058,271.4,3,52,2011-07-11 12:01:00,2011-11-15 12:43:00,33.93
15943,271.29,2,183,2010-01-31 11:04:00,2010-02-28 12:49:00,22.61
17278,271.24,2,195,2010-05-23 13:49:00,2011-04-12 13:10:00,15.96
18238,270.92,1,114,2010-07-12 12:51:00,2010-07-12 12:51:00,19.35
14520,270.6,2,146,2011-02-22 09:15:00,2011-12-08 09:46:00,67.65
16757,270.48,2,180,2010-10-26 15:09:00,2011-01-25 11:59:00,18.03
12558,269.96,1,196,2011-12-02 10:41:00,2011-12-02 10:41:00,24.54
18267,269.37,1,135,2010-02-05 08:43:00,2010-02-05 08:43:00,15.85
15964,269.21,1,93,2010-02-14 15:30:00,2010-02-14 15:30:00,13.46
13533,269.09,3,202,2011-03-17 12:47:00,2011-06-10 11:54:00,3.59
17264,268.28,1,217,2010-10-11 12:52:00,2010-10-11 12:52:00,3.63
12751,268.27,1,189,2010-09-21 12:49:00,2010-09-21 12:49:00,4.33
18254,267.9,1,188,2010-05-07 14:37:00,2010-05-07 14:37:00,16.74
14039,267.28,2,192,2010-05-13 10:15:00,2011-11-06 13:48:00,26.73
15408,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,7.86
15320,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00,7.42
15517,267.03,1,293,2011-04-20 14:02:00,2011-04-20 14:02:00,9.89
15423,266.89,3,198,2010-03-28 13:42:00,2011-11-01 14:01:00,19.06
17786,266.85,2,195,2011-01-26 14:35:00,2011-09-15 12:51:00,3.92
14863,266.76,1,132,2011-11-10 15:04:00,2011-11-10 15:04:00,24.25
13837,266.59,2,182,2011-01-26 12:15:00,2011-05-12 12:10:00,14.81
14392,266.4,1,114,2010-10-03 12:56:00,2010-10-03 12:56:00,19.03
15119,266.4,1,88,2011-04-08 09:08:00,2011-04-08 09:08:00,19.03
12962,266.39,2,129,2011-08-18 13:38:00,2011-12-02 15:55:00,16.65
13973,264.7,1,109,2011-02-25 15:21:00,2011-02-25 15:21:00,24.06
16334,263.73,1,206,2010-08-04 16:38:00,2010-08-04 16:38:00,4.88
13128,263.5,1,31,2010-03-18 15:08:00,2010-03-18 15:08:00,263.5
16089,263.49,2,119,2010-07-18 15:51:00,2010-11-18 13:51:00,5.61
12892,263.38,1,140,2010-11-08 09:51:00,2010-11-08 09:51:00,14.63
17808,262.64,4,143,2010-05-07 16:26:00,2010-06-09 10:44:00,7.96
13331,262.4,1,54,2010-11-03 08:04:00,2010-11-03 08:04:00,21.87
17910,261.7,1,121,2009-12-13 16:04:00,2009-12-13 16:04:00,10.07
14957,261.69,2,97,2010-03-05 10:50:00,2011-03-31 17:59:00,9.35
12655,261.35,1,80,2010-10-12 09:17:00,2010-10-12 09:17:00,16.33
13189,260.68,2,842,2011-08-16 13:12:00,2011-11-21 10:39:00,8.99
17901,260.08,3,38,2010-07-06 10:54:00,2011-11-10 17:29:00,11.82
17022,260.0,2,180,2010-10-03 10:27:00,2011-11-08 17:09:00,16.25
16733,259.68,1,112,2010-06-28 10:12:00,2010-06-28 10:12:00,21.64
17558,259.17,1,54,2010-11-11 14:36:00,2010-11-11 14:36:00,9.26
13127,259.17,1,127,2011-09-23 10:26:00,2011-09-23 10:26:00,17.28
17219,259.13,2,188,2010-10-19 11:29:00,2011-11-08 11:25:00,5.18
15536,259.09,1,242,2010-10-26 16:31:00,2010-10-26 16:31:00,16.19
14526,258.65,1,178,2010-11-15 13:32:00,2010-11-15 13:32:00,6.31
13683,258.6,1,180,2010-09-08 10:00:00,2010-09-08 10:00:00,25.86
16502,258.55,2,220,2010-03-29 13:39:00,2010-03-29 13:44:00,6.31
15894,258.25,2,164,2010-12-05 14:06:00,2011-03-31 13:50:00,6.98
13227,257.7,1,99,2011-05-22 11:47:00,2011-05-22 11:47:00,28.63
15014,257.67,2,149,2011-06-16 19:40:00,2011-10-27 20:07:00,7.81
16542,257.32,2,142,2010-11-03 14:44:00,2011-10-17 10:47:00,18.38
15503,257.3,2,130,2009-12-13 11:34:00,2010-12-12 10:57:00,2.2
15852,257.26,3,60,2010-07-01 10:16:00,2011-06-06 11:22:00,7.8
14483,257.1,2,193,2009-12-03 10:16:00,2011-03-03 10:26:00,19.78
15404,257.06,1,334,2010-11-29 11:03:00,2010-11-29 11:03:00,16.07
14876,256.7,2,162,2010-05-27 13:49:00,2010-07-06 14:57:00,19.75
14274,256.6,1,178,2010-01-22 12:51:00,2010-01-22 12:51:00,17.11
12430,256.4,1,117,2011-10-27 15:09:00,2011-10-27 15:09:00,23.31
13806,256.38,1,56,2011-10-07 11:43:00,2011-10-07 11:43:00,25.64
17896,256.32,1,288,2011-11-16 13:59:00,2011-11-16 13:59:00,128.16
17385,256.11,1,197,2011-11-25 11:02:00,2011-11-25 11:02:00,5.69
13825,255.59,2,182,2009-12-09 14:30:00,2010-03-28 11:02:00,6.39
14881,255.4,1,316,2011-11-20 11:06:00,2011-11-20 11:06:00,15.02
16911,255.25,2,161,2010-02-16 16:12:00,2010-03-14 12:18:00,7.29
12746,254.55,1,97,2010-06-17 10:41:00,2010-06-17 10:41:00,14.97
12604,254.18,2,201,2011-03-23 12:06:00,2011-09-21 14:08:00,15.89
14765,254.11,3,135,2011-06-16 19:49:00,2011-11-10 19:53:00,6.52
17626,254.0,1,202,2010-04-16 12:15:00,2010-04-16 12:15:00,14.11
16845,253.88,1,167,2010-03-31 13:09:00,2010-03-31 13:09:00,12.69
13250,253.09,2,107,2010-07-25 14:01:00,2010-09-05 11:33:00,13.32
17992,252.88,1,130,2010-11-15 13:04:00,2010-11-15 13:04:00,4.86
15019,252.81,1,150,2011-03-18 12:35:00,2011-03-18 12:35:00,3.83
15035,252.73,1,245,2011-09-11 11:08:00,2011-09-11 11:08:00,9.36
13251,252.68,1,215,2010-11-02 13:20:00,2010-11-02 13:20:00,10.11
16908,252.59,1,61,2009-12-17 13:35:00,2009-12-17 13:35:00,12.63
15552,252.52,2,166,2010-03-26 16:17:00,2011-05-06 14:47:00,8.42
16074,252.5,1,38,2010-11-14 13:19:00,2010-11-14 13:19:00,10.1
13404,252.49,2,111,2011-05-11 11:57:00,2011-12-08 15:37:00,22.95
13645,252.1,1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,50.42
17210,251.72,1,242,2010-11-12 12:15:00,2010-11-12 12:15:00,4.75
16453,251.71,2,139,2010-06-09 13:15:00,2010-06-27 12:46:00,16.78
16976,251.52,1,88,2011-03-17 16:33:00,2011-03-17 16:33:00,125.76
14501,251.21,2,161,2011-01-24 10:43:00,2011-06-09 12:02:00,25.12
14166,251.15,2,82,2010-03-23 15:10:00,2010-07-22 19:42:00,4.92
18266,251.1,1,138,2010-10-01 15:33:00,2010-10-01 15:33:00,17.94
16962,251.04,1,158,2010-10-26 11:36:00,2010-10-26 11:36:00,16.74
15231,250.26,1,190,2010-03-28 15:12:00,2010-03-28 15:12:00,17.88
17303,250.04,1,144,2010-12-13 13:32:00,2010-12-13 13:32:00,4.72
15510,250.0,1,2,2011-01-13 12:10:00,2011-01-13 12:10:00,250.0
16893,249.89,2,117,2010-11-28 15:14:00,2010-12-08 12:06:00,2.87
12563,249.24,1,113,2010-10-27 09:52:00,2010-10-27 09:52:00,19.17
13061,248.61,1,107,2011-09-28 16:04:00,2011-09-28 16:04:00,24.86
13592,247.96,4,84,2011-03-20 14:01:00,2011-11-04 09:49:00,15.5
16381,247.85,2,108,2010-10-17 13:06:00,2010-11-09 09:56:00,4.06
15293,247.5,1,178,2010-02-12 11:54:00,2010-02-12 11:54:00,13.03
18072,247.44,1,288,2011-06-07 10:44:00,2011-06-07 10:44:00,13.75
13349,247.32,1,225,2011-11-29 08:07:00,2011-11-29 08:07:00,15.46
14658,247.15,2,47,2011-08-14 15:42:00,2011-12-04 15:35:00,8.52
14654,246.86,1,273,2009-12-01 12:57:00,2009-12-01 12:57:00,9.14
15697,246.75,1,127,2010-01-19 09:10:00,2010-01-19 09:10:00,17.62
13943,246.54,1,94,2010-05-11 11:30:00,2010-05-11 11:30:00,16.44
15378,246.5,2,130,2010-07-26 08:47:00,2010-09-03 11:30:00,20.54
15495,246.5,1,194,2010-11-25 13:46:00,2010-11-25 13:46:00,12.32
15783,246.3,1,212,2011-11-29 09:50:00,2011-11-29 09:50:00,17.59
18153,246.22,1,200,2010-02-18 15:50:00,2010-02-18 15:50:00,14.48
16778,245.94,2,194,2011-03-10 15:21:00,2011-09-26 13:48:00,15.37
14325,245.48,1,320,2010-05-19 09:20:00,2010-05-19 09:20:00,13.64
14281,245.15,1,45,2010-10-27 14:45:00,2010-10-27 14:45:00,35.02
12660,245.1,1,127,2011-11-28 13:26:00,2011-11-28 13:26:00,18.85
15118,244.8,1,1440,2011-07-28 14:54:00,2011-07-28 14:54:00,244.8
15884,244.6,2,152,2009-12-03 18:23:00,2010-10-03 15:55:00,17.47
16528,244.41,1,171,2011-12-06 12:45:00,2011-12-06 12:45:00,14.38
18002,244.37,4,71,2009-12-08 11:07:00,2010-11-29 10:57:00,4.61
14694,244.31,1,193,2010-04-01 19:46:00,2010-04-01 19:46:00,16.29
13551,244.2,2,36,2010-02-11 15:01:00,2011-01-24 14:46:00,48.84
17892,244.1,3,109,2011-07-07 12:56:00,2011-10-14 16:49:00,8.72
17925,244.08,1,72,2010-12-02 10:10:00,2010-12-02 10:10:00,244.08
13676,243.9,2,104,2010-03-30 16:53:00,2010-06-18 17:30:00,18.76
16793,243.84,1,146,2011-10-13 15:08:00,2011-10-13 15:08:00,15.24
13886,243.56,1,126,2011-09-29 13:17:00,2011-09-29 13:17:00,15.22
16215,242.35,1,104,2011-09-20 10:18:00,2011-09-20 10:18:00,17.31
15543,242.26,2,167,2010-09-06 11:28:00,2011-02-24 15:26:00,4.33
17009,242.06,1,336,2010-06-06 16:01:00,2010-06-06 16:01:00,22.01
13445,241.9,1,198,2010-03-23 15:34:00,2010-03-23 15:34:00,34.56
13582,241.68,2,106,2010-04-01 11:38:00,2010-11-15 11:34:00,21.97
15776,241.62,1,138,2011-07-29 13:46:00,2011-07-29 13:46:00,13.42
14774,241.45,1,99,2010-06-29 12:26:00,2010-06-29 12:26:00,18.57
14523,241.09,1,251,2011-08-23 13:13:00,2011-08-23 13:13:00,20.09
16427,241.06,2,156,2011-02-28 15:18:00,2011-03-21 17:10:00,26.78
16508,240.95,1,103,2010-03-19 13:41:00,2010-03-19 13:41:00,5.6
13674,240.68,1,102,2010-10-03 10:41:00,2010-10-03 10:41:00,17.19
15286,240.55,1,55,2011-10-21 11:08:00,2011-10-21 11:08:00,80.18
15336,240.5,1,84,2010-11-03 12:39:00,2010-11-03 12:39:00,16.03
15931,239.9,1,118,2010-10-07 16:46:00,2010-10-07 16:46:00,17.14
15690,239.76,2,408,2011-08-31 11:40:00,2011-12-05 15:59:00,12.62
13570,239.49,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00,8.87
13789,239.46,1,258,2010-11-16 15:31:00,2010-11-16 15:31:00,13.3
17684,239.41,1,145,2011-10-27 11:10:00,2011-10-27 11:10:00,15.96
12663,239.4,2,181,2010-02-09 14:28:00,2010-03-25 09:40:00,23.94
17981,239.12,1,260,2010-10-25 10:40:00,2010-10-25 10:40:00,14.07
13275,238.86,2,138,2010-03-17 14:05:00,2010-11-21 12:09:00,4.98
12561,238.85,1,177,2011-02-10 11:39:00,2011-02-10 11:39:00,14.93
12718,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00,12.54
16280,238.05,1,101,2009-12-14 15:49:00,2009-12-14 15:49:00,14.88
14982,237.78,1,125,2010-05-16 15:52:00,2010-05-16 15:52:00,6.1
17877,237.61,1,98,2011-06-22 13:00:00,2011-06-22 13:00:00,19.8
14586,237.36,1,444,2011-03-08 10:04:00,2011-03-08 10:04:00,12.49
15457,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,4.09
12732,236.26,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00,19.69
13088,236.11,1,76,2010-10-18 15:35:00,2010-10-18 15:35:00,11.81
16026,236.09,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00,7.38
17093,235.88,1,114,2010-04-26 10:22:00,2010-04-26 10:22:00,18.14
17872,235.87,1,176,2010-11-23 12:02:00,2010-11-23 12:02:00,15.72
16046,235.78,1,248,2010-05-26 13:18:00,2010-05-26 13:18:00,10.72
12392,234.75,1,73,2010-04-27 14:04:00,2010-04-27 14:04:00,33.54
13114,234.38,1,74,2009-12-09 09:56:00,2009-12-09 09:56:00,14.65
14473,234.34,2,88,2011-03-02 13:56:00,2011-09-26 15:10:00,33.48
17060,234.24,1,216,2011-03-18 13:27:00,2011-03-18 13:27:00,46.85
13009,234.0,1,120,2010-02-05 12:22:00,2010-02-05 12:22:00,58.5
12736,234.0,1,173,2011-01-11 07:57:00,2011-01-11 07:57:00,58.5
13348,233.76,1,136,2011-10-06 17:28:00,2011-10-06 17:28:00,16.7
14153,233.4,1,312,2010-08-13 14:35:00,2010-08-13 14:35:00,13.73
15294,233.35,1,97,2010-10-25 11:45:00,2010-10-25 11:45:00,15.56
13129,233.25,2,296,2010-06-28 11:54:00,2010-09-13 13:47:00,21.2
16302,233.22,1,158,2011-08-05 09:44:00,2011-08-05 09:44:00,21.2
17055,232.85,1,83,2010-09-20 12:21:00,2010-09-20 12:21:00,8.96
13678,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00,14.54
18213,232.48,1,232,2011-04-17 10:21:00,2011-04-17 10:21:00,15.5
13608,232.05,1,110,2010-06-17 12:28:00,2010-06-17 12:28:00,6.82
14995,231.98,2,102,2011-03-04 13:14:00,2011-11-01 11:39:00,3.87
16408,231.93,1,227,2010-04-27 14:08:00,2010-04-27 14:08:00,5.15
17151,231.9,1,42,2009-12-04 14:56:00,2009-12-04 14:56:00,57.98
17136,231.68,1,256,2010-02-15 13:13:00,2010-02-15 13:13:00,16.55
18279,231.34,1,630,2010-07-08 14:48:00,2010-07-08 14:48:00,17.8
15487,231.32,1,144,2010-01-29 12:07:00,2010-01-29 12:07:00,16.52
18030,230.65,2,67,2011-10-28 13:55:00,2011-12-05 16:37:00,25.63
17125,230.5,1,281,2011-10-20 14:41:00,2011-10-20 14:41:00,6.59
13960,230.22,2,142,2011-09-29 12:39:00,2011-11-18 15:27:00,19.18
18197,230.1,1,166,2010-05-13 10:46:00,2010-05-13 10:46:00,25.57
14314,229.8,2,332,2010-10-05 08:00:00,2011-08-25 10:39:00,22.98
14017,229.75,1,73,2010-05-17 14:52:00,2010-05-17 14:52:00,16.41
12812,229.64,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00,15.31
13403,229.5,3,114,2009-12-16 13:23:00,2011-11-22 08:28:00,25.5
17185,229.46,3,119,2010-04-20 13:49:00,2010-04-27 12:15:00,5.22
15528,229.33,1,123,2011-03-30 16:14:00,2011-03-30 16:14:00,8.82
17743,229.2,1,96,2010-09-17 14:54:00,2010-09-17 14:54:00,76.4
17347,228.96,1,216,2011-09-14 13:12:00,2011-09-14 13:12:00,228.96
15273,228.96,1,216,2010-04-19 11:31:00,2010-04-19 11:31:00,228.96
13146,228.91,1,154,2011-11-13 15:29:00,2011-11-13 15:29:00,13.47
17066,228.34,1,93,2009-12-13 13:24:00,2009-12-13 13:24:00,12.69
14458,228.07,1,317,2010-11-24 12:43:00,2010-11-24 12:43:00,4.85
16760,228.0,1,168,2010-10-05 15:55:00,2010-10-05 15:55:00,13.41
15566,227.87,2,153,2009-12-15 14:53:00,2010-11-12 12:11:00,18.99
14363,227.47,2,105,2010-09-14 14:39:00,2010-11-02 17:01:00,28.43
17868,227.15,1,85,2010-11-18 18:55:00,2010-11-18 18:55:00,12.62
16740,226.91,1,110,2010-11-09 13:34:00,2010-11-09 13:34:00,7.09
15451,226.86,2,76,2010-04-19 14:08:00,2010-10-01 13:40:00,3.78
13651,226.85,3,62,2010-11-23 09:44:00,2011-11-04 14:59:00,16.2
18005,226.47,2,86,2011-10-23 14:40:00,2011-12-06 11:51:00,4.27
14718,226.42,1,202,2010-10-25 13:07:00,2010-10-25 13:07:00,20.58
17993,225.99,1,108,2010-04-01 14:23:00,2010-04-01 14:23:00,3.77
14069,225.81,2,58,2010-05-27 12:30:00,2010-07-13 12:12:00,5.51
17915,225.78,1,184,2010-06-06 13:22:00,2010-06-06 13:22:00,7.79
16622,225.4,1,44,2010-06-14 10:44:00,2010-06-14 10:44:00,18.78
16587,225.15,1,71,2011-04-21 15:51:00,2011-04-21 15:51:00,17.32
14357,225.12,1,147,2011-10-27 16:23:00,2011-10-27 16:23:00,5.63
13619,224.94,2,79,2010-02-03 14:16:00,2010-06-13 11:39:00,5.0
16346,224.51,1,289,2010-11-19 15:55:00,2010-11-19 15:55:00,14.97
15175,224.14,1,454,2011-09-29 11:31:00,2011-09-29 11:31:00,9.75
12914,223.98,1,336,2010-11-04 12:28:00,2010-11-04 12:28:00,24.89
16753,223.92,1,189,2011-10-12 13:14:00,2011-10-12 13:14:00,6.59
14928,223.91,1,268,2010-03-22 09:14:00,2010-03-22 09:14:00,10.66
16562,223.86,1,264,2010-08-20 11:45:00,2010-08-20 11:45:00,6.58
13926,223.85,1,104,2011-11-16 13:16:00,2011-11-16 13:16:00,20.35
17967,223.42,2,111,2010-10-19 13:19:00,2010-12-03 11:19:00,3.66
18131,222.96,1,552,2010-03-18 08:48:00,2010-03-18 08:48:00,55.74
12887,222.4,1,100,2010-11-21 11:18:00,2010-11-21 11:18:00,17.11
14596,222.22,1,75,2010-03-23 12:13:00,2010-03-23 12:13:00,4.19
15788,221.83,1,115,2010-07-19 12:48:00,2010-07-19 12:48:00,15.84
14445,221.65,1,83,2010-09-10 11:09:00,2010-09-10 11:09:00,6.93
17261,221.59,1,95,2010-07-18 11:49:00,2010-07-18 11:49:00,5.15
17087,221.53,1,113,2009-12-02 10:41:00,2009-12-02 10:41:00,18.46
14960,221.27,2,221,2011-06-21 13:38:00,2011-12-01 12:54:00,8.2
13419,221.06,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00,13.82
12821,220.8,2,162,2010-04-07 15:14:00,2011-05-09 15:51:00,16.98
16482,220.62,1,346,2011-11-24 12:33:00,2011-11-24 12:33:00,12.26
13033,220.55,2,98,2010-10-06 09:37:00,2010-12-17 14:23:00,16.97
18132,220.13,1,212,2010-07-23 16:54:00,2010-07-23 16:54:00,3.55
18114,220.1,1,55,2011-02-22 13:20:00,2011-02-22 13:20:00,7.86
13454,219.87,1,198,2010-03-08 14:40:00,2010-03-08 14:40:00,9.56
13992,219.5,3,154,2010-09-02 17:04:00,2011-11-09 15:23:00,19.95
14074,219.4,1,228,2010-03-26 13:55:00,2010-03-26 13:55:00,36.57
15096,219.39,1,120,2011-10-28 10:27:00,2011-10-28 10:27:00,19.94
12799,219.35,1,137,2010-06-28 15:57:00,2010-06-28 15:57:00,14.62
12702,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00,18.25
15790,218.75,1,113,2011-11-29 14:53:00,2011-11-29 14:53:00,6.43
15086,218.53,2,95,2010-03-24 13:56:00,2010-05-24 12:27:00,19.87
12574,218.45,1,61,2011-01-28 09:20:00,2011-01-28 09:20:00,19.86
15591,217.9,3,58,2010-02-04 09:20:00,2010-05-06 09:23:00,31.13
16035,217.73,1,33,2010-05-28 15:09:00,2010-05-28 15:09:00,10.37
16666,217.71,2,354,2010-03-28 15:13:00,2011-11-20 14:01:00,4.54
15554,217.2,1,74,2011-03-07 09:00:00,2011-03-07 09:00:00,15.51
13423,217.03,1,141,2010-10-07 09:02:00,2010-10-07 09:02:00,18.09
15401,216.95,2,93,2010-05-20 10:56:00,2010-09-13 13:42:00,15.5
18021,216.41,2,168,2010-07-15 18:47:00,2010-07-18 10:52:00,6.76
17902,216.4,1,526,2010-06-11 12:25:00,2010-06-11 12:25:00,9.02
15604,216.39,1,159,2011-10-18 14:47:00,2011-10-18 14:47:00,12.73
13858,216.17,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00,19.65
16179,215.83,1,99,2011-10-10 09:41:00,2011-10-10 09:41:00,19.62
16189,215.48,2,134,2011-09-15 15:21:00,2011-11-24 11:47:00,19.59
14376,215.46,1,50,2010-01-25 15:36:00,2010-01-25 15:36:00,11.97
14635,215.22,1,118,2010-09-12 10:47:00,2010-09-12 10:47:00,14.35
18007,215.22,1,246,2010-11-12 11:08:00,2010-11-12 11:08:00,4.3
14106,214.8,1,24,2009-12-02 14:09:00,2009-12-02 14:09:00,214.8
16338,214.8,1,94,2011-07-05 13:56:00,2011-07-05 13:56:00,19.53
